"Date"	"Injury"	"Firstname"	"Lastname"	"City"	"TeamName"	"year"	"month"	"day"	"games.injured"	"MissedGamesListing"	"InjuryType"	"SeasonEnding"	"Index"	"delete.duplicate"	"injstart.month"	"injstart.day"	"injstart.year"	"injend.month"	"injend.day"	"injend.year"	"DaysMissed"	"InjuryStartDate"	"InjuryEndDate"	"GeneralInjury"	"ReducedInjuryTypes"	"FirstLast"	"PreviouslyInjured"	"HealthyDuration"
"682"	Dec 01, 2016	Missed 3 games (lower body injury).	LOUIS	DOMINGUE	TAMPA BAY	LIGHTNING	2016	12	01	3	TRUE	lower body injury	FALSE	2143	0	11	27	2016	12	01	2016	345600	1480248000	1480593600	lower body	lower body	LOUIS DOMINGUE	0	77
"683"	Dec 01, 2016	Missed 3 games (upper body injury).	BROCK	MCGINN	CAROLINA	HURRICANES	2016	12	01	3	TRUE	upper body injury	FALSE	1472	0	11	26	2016	12	01	2016	432000	1480161600	1480593600	upper body	upper body	BROCK MCGINN	0	87
"684"	Dec 01, 2016	Missed 6 games (upper body injury).	ALEXANDER	STEEN	ST. LOUIS	BLUES	2016	12	01	6	TRUE	upper body injury	FALSE	445	0	11	17	2016	12	01	2016	1209600	1479384000	1480593600	upper body	upper body	ALEXANDER STEEN	1	155
"685"	Dec 01, 2016	Missed 7 games (broken jaw).	DENNIS	SEIDENBERG	NEW YORK	ISLANDERS	2016	12	01	7	TRUE	broken jaw	FALSE	1693	0	11	14	2016	12	01	2016	1468800	1479124800	1480593600	mouth	mouth	DENNIS SEIDENBERG	1	NA
"686"	Dec 01, 2016	Missed 8 games (left knee injury).	TAYLOR	HALL	NEW JERSEY	DEVILS	2016	12	01	8	TRUE	left knee injury	FALSE	1744	0	11	15	2016	12	01	2016	1382400	1479211200	1480593600	knee	leg	TAYLOR HALL	1	27
"687"	Dec 01, 2016	Missed 9 games (upper body injury).	ANTON	STRALMAN	TAMPA BAY	LIGHTNING	2016	12	01	9	TRUE	upper body injury	FALSE	2259	0	11	14	2016	12	01	2016	1468800	1479124800	1480593600	upper body	upper body	ANTON STRALMAN	1	392
"688"	Dec 01, 2017	Missed 1 game (elbow injury).	BRANDON	MONTOUR	ANAHEIM	DUCKS	2017	12	01	1	TRUE	elbow injury	FALSE	1214	0	11	29	2017	12	01	2017	172800	1511956800	1512129600	elbow	arm/hand	BRANDON MONTOUR	0	NA
"689"	Dec 01, 2017	Missed 1 game (lower body injury).	MARTIN	JONES	SAN JOSE	SHARKS	2017	12	01	1	TRUE	lower body injury	FALSE	3604	0	11	28	2017	12	01	2017	259200	1511870400	1512129600	lower body	lower body	MARTIN JONES	1	50
"690"	Dec 01, 2017	Missed 10 games (concussion).	ONDREJ	KASE	ANAHEIM	DUCKS	2017	12	01	10	TRUE	concussion	FALSE	1164	0	11	09	2017	12	01	2017	1900800	1510228800	1512129600	concussion	concussion	ONDREJ KASE	1	32
"691"	Dec 01, 2017	Missed 4 games (strained abdominal muscle).	RYAN	MCDONAGH	TAMPA BAY	LIGHTNING	2017	12	01	4	TRUE	strained abdominal muscle	FALSE	2223	0	11	21	2017	12	01	2017	864000	1511265600	1512129600	muscle	other	RYAN MCDONAGH	1	44
"692"	Dec 01, 2017	Missed 4 games (upper body injury).	EVGENI	MALKIN	PITTSBURGH	PENGUINS	2017	12	01	4	TRUE	upper body injury	FALSE	2776	0	11	21	2017	12	01	2017	864000	1511265600	1512129600	upper body	upper body	EVGENI MALKIN	1	NA
"693"	Dec 01, 2017	Missed 5 games (facial injury).	RADIM	VRBATA	FLORIDA	PANTHERS	2017	12	01	5	TRUE	facial injury	FALSE	2637	0	11	19	2017	12	01	2017	1036800	1511092800	1512129600	face	head/neck/face	RADIM VRBATA	1	26
"694"	Dec 02, 2006	Missed 1 game (sick).	DUSTIN	BROWN	LOS ANGELES	KINGS	2006	12	02	1	TRUE	sick	FALSE	1993	0	11	30	2006	12	02	2006	172800	1164888000	1165060800	cold/virus	illness	DUSTIN BROWN	1	384
"695"	Dec 02, 2010	Missed 15 games (fractured hand).	ANDREW	MACDONALD	PHILADELPHIA	FLYERS	2010	12	02	15	TRUE	fractured hand	FALSE	1300	0	10	22	2010	12	02	2010	3542400	1287748800	1291291200	hand	arm/hand	ANDREW MACDONALD	1	114
"696"	Dec 02, 2011	Missed 1 game (illness).	ALEX	PIETRANGELO	ST. LOUIS	BLUES	2011	12	02	1	TRUE	illness	FALSE	400	0	11	29	2011	12	02	2011	259200	1322568000	1322827200	cold/virus	illness	ALEX PIETRANGELO	1	150
"697"	Dec 02, 2011	Missed 1 game (undisclosed).	ANDY	GREENE	NEW JERSEY	DEVILS	2011	12	02	1	TRUE	undisclosed	FALSE	1731	0	11	30	2011	12	02	2011	172800	1322654400	1322827200	undisclosed	undisclosed	ANDY GREENE	1	4
"698"	Dec 02, 2011	Missed 17 games (sprained ankle).	TYLER	ENNIS	MINNESOTA	WILD	2011	12	02	17	TRUE	sprained ankle	FALSE	3892	0	10	25	2011	12	02	2011	3283200	1319544000	1322827200	ankle	foot	TYLER ENNIS	0	18
"699"	Dec 02, 2011	Missed 2 games (facial injury).	VLADIMIR	SOBOTKA	ST. LOUIS	BLUES	2011	12	02	2	TRUE	facial injury	FALSE	419	0	11	27	2011	12	02	2011	432000	1322395200	1322827200	face	head/neck/face	VLADIMIR SOBOTKA	1	11
"700"	Dec 02, 2011	Missed 24 games (post concussion).	DAVID	PERRON	VEGAS	GOLDENKNIGHTS	2011	12	02	24	TRUE	post concussion	FALSE	1426	0	10	02	2011	12	02	2011	5270400	1317556800	1322827200	concussion	concussion	DAVID PERRON	1	697
"701"	Dec 02, 2011	Missed 8 games (concussion).	RYAN	MILLER	ANAHEIM	DUCKS	2011	12	02	8	TRUE	concussion	FALSE	1205	0	11	14	2011	12	02	2011	1555200	1321272000	1322827200	concussion	concussion	RYAN MILLER	1	673
"702"	Dec 02, 2013	Missed 6 games (bruised foot).	BRANDON	DUBINSKY	COLUMBUS	BLUEJACKETS	2013	12	02	6	TRUE	bruised foot	FALSE	240	0	11	20	2013	12	02	2013	1036800	1384948800	1385985600	foot	foot	BRANDON DUBINSKY	1	309
"703"	Dec 02, 2014	Missed 1 game (upper body injury).	ADAM	HENRIQUE	ANAHEIM	DUCKS	2014	12	02	1	TRUE	upper body injury	FALSE	1160	0	11	29	2014	12	02	2014	259200	1417262400	1417521600	upper body	upper body	ADAM HENRIQUE	1	373
"704"	Dec 02, 2014	Missed 2 games (groin).	MARK	BOROWIECKI	OTTAWA	SENATORS	2014	12	02	2	TRUE	groin	FALSE	3397	0	11	28	2014	12	02	2014	345600	1417176000	1417521600	groin	lower body	MARK BOROWIECKI	1	27
"705"	Dec 02, 2014	Missed 6 games (groin).	SEMYON	VARLAMOV	COLORADO	AVALANCHE	2014	12	02	6	TRUE	groin	FALSE	78	0	11	18	2014	12	02	2014	1209600	1416312000	1417521600	groin	lower body	SEMYON VARLAMOV	1	7
"706"	Dec 02, 2014	Missed 7 games (finger surgery).	ALEC	MARTINEZ	LOS ANGELES	KINGS	2014	12	02	7	TRUE	finger surgery	FALSE	2046	0	11	14	2014	12	02	2014	1555200	1415966400	1417521600	finger	arm/hand	ALEC MARTINEZ	1	69
"707"	Dec 02, 2014	Missed 7 games (knee injury).	JOSH	GORGES	BUFFALO	SABRES	2014	12	02	7	TRUE	knee injury	FALSE	3278	0	11	12	2014	12	02	2014	1728000	1415793600	1417521600	knee	leg	JOSH GORGES	1	13
"708"	Dec 02, 2015	Missed 2 games (undisclosed).	JAMES	REIMER	FLORIDA	PANTHERS	2015	12	02	2	TRUE	undisclosed	FALSE	2604	0	11	28	2015	12	02	2015	345600	1448712000	1449057600	undisclosed	undisclosed	JAMES REIMER	1	2
"709"	Dec 02, 2015	Missed 25 games (shoulder surgery).	NATE	THOMPSON	LOS ANGELES	KINGS	2015	12	02	25	TRUE	shoulder surgery	FALSE	2097	0	10	05	2015	12	02	2015	5011200	1444046400	1449057600	shoulder	upper body	NATE THOMPSON	1	103
"710"	Dec 02, 2015	Missed 3 games (upper body injury).	KARI	LEHTONEN	DALLAS	STARS	2015	12	02	3	TRUE	upper body injury	FALSE	3773	0	11	26	2015	12	02	2015	518400	1448539200	1449057600	upper body	upper body	KARI LEHTONEN	1	NA
"711"	Dec 02, 2015	Missed 5 games (upper body injury).	KEVAN	MILLER	BOSTON	BRUINS	2015	12	02	5	TRUE	upper body injury	FALSE	613	0	11	19	2015	12	02	2015	1123200	1447934400	1449057600	upper body	upper body	KEVAN MILLER	1	96
"712"	Dec 02, 2015	Missed 6 games (undisclosed).	JONATHAN	DROUIN	MONTREAL	CANADIENS	2015	12	02	6	TRUE	undisclosed	FALSE	694	0	11	16	2015	12	02	2015	1382400	1447675200	1449057600	undisclosed	undisclosed	JONATHAN DROUIN	1	10
"713"	Dec 02, 2016	Missed 1 game (hip injury).	ROBIN	LEHNER	BUFFALO	SABRES	2016	12	02	1	TRUE	hip injury	FALSE	3315	0	11	30	2016	12	02	2016	172800	1480507200	1480680000	hip	lower body	ROBIN LEHNER	1	39
"714"	Dec 02, 2016	Missed 1 game (illness).	PAUL	CAREY	NEW YORK	RANGERS	2016	12	02	1	TRUE	illness	FALSE	2972	0	12	01	2016	12	02	2016	86400	1480593600	1480680000	cold/virus	illness	PAUL CAREY	0	NA
"715"	Dec 02, 2016	Missed 20 games (upper body injury).	TREVOR	VAN RIEMSDYK	CAROLINA	HURRICANES	2016	12	02	20	TRUE	upper body injury	FALSE	1513	0	10	22	2016	12	02	2016	3542400	1477137600	1480680000	upper body	upper body	TREVOR VAN RIEMSDYK	1	312
"716"	Dec 02, 2016	Missed 3 games (concussion).	BRANDON	MANNING	PHILADELPHIA	FLYERS	2016	12	02	3	TRUE	concussion	FALSE	1310	0	11	27	2016	12	02	2016	432000	1480248000	1480680000	concussion	concussion	BRANDON MANNING	1	101
"717"	Dec 02, 2016	Missed 3 games (undisclosed).	TOMMY	WINGELS	BOSTON	BRUINS	2016	12	02	3	TRUE	undisclosed	FALSE	665	0	11	26	2016	12	02	2016	518400	1480161600	1480680000	undisclosed	undisclosed	TOMMY WINGELS	1	NA
"718"	Dec 02, 2016	Missed 5 games (head injury).	MATT	CALVERT	COLUMBUS	BLUEJACKETS	2016	12	02	5	TRUE	head injury	FALSE	224	0	11	23	2016	12	02	2016	777600	1479902400	1480680000	head	head/neck/face	MATT CALVERT	1	39
"719"	Dec 02, 2017	Missed 1 game (upper body injury).	DAVID	KREJCI	BOSTON	BRUINS	2017	12	02	1	TRUE	upper body injury	FALSE	574	0	11	28	2017	12	02	2017	345600	1511870400	1512216000	upper body	upper body	DAVID KREJCI	1	16
"720"	Dec 02, 2017	Missed 12 games (upper body injury).	MATT	CALVERT	COLUMBUS	BLUEJACKETS	2017	12	02	12	TRUE	upper body injury	FALSE	227	0	11	06	2017	12	02	2017	2246400	1509969600	1512216000	upper body	upper body	MATT CALVERT	1	NA
"721"	Dec 02, 2017	Missed 28 games (knee injury).	JAKOB	CHYCHRUN	ARIZONA	COYOTES	2017	12	02	28	TRUE	knee injury	FALSE	976	0	10	03	2017	12	02	2017	5184000	1507032000	1512216000	knee	leg	JAKOB CHYCHRUN	1	47
"722"	Dec 02, 2017	Missed 3 games (foot injury).	MAGNUS	PAAJARVI	OTTAWA	SENATORS	2017	12	02	3	TRUE	foot injury	FALSE	3491	0	11	25	2017	12	02	2017	604800	1511611200	1512216000	foot	foot	MAGNUS PAAJARVI	1	NA
"723"	Dec 02, 2017	Missed 7 games (upper body injury).	BARCLAY	GOODROW	SAN JOSE	SHARKS	2017	12	02	7	TRUE	upper body injury	FALSE	3585	0	11	18	2017	12	02	2017	1209600	1511006400	1512216000	upper body	upper body	BARCLAY GOODROW	1	7
"724"	Dec 02, 2017	Missed 8 games (groin).	MARTIN	FRK	DETROIT	REDWINGS	2017	12	02	8	TRUE	groin	FALSE	3124	0	11	15	2017	12	02	2017	1468800	1510747200	1512216000	groin	lower body	MARTIN FRK	0	NA
"725"	Dec 03, 2003	Missed 23 games (pulled groin muscle).	MATT	CULLEN	MINNESOTA	WILD	2003	12	03	23	TRUE	pulled groin muscle	FALSE	3862	0	10	14	2003	12	03	2003	4320000	1066132800	1070452800	muscle	other	MATT CULLEN	0	786
"726"	Dec 03, 2007	Missed 3 games (head injury).	MILAN	LUCIC	EDMONTON	OILERS	2007	12	03	3	TRUE	head injury	FALSE	2438	0	11	24	2007	12	03	2007	777600	1195905600	1196683200	head	head/neck/face	MILAN LUCIC	0	402
"727"	Dec 03, 2010	Missed 11 games (shoulder injury).	DREW	STAFFORD	NEW JERSEY	DEVILS	2010	12	03	11	TRUE	shoulder injury	FALSE	1805	0	11	06	2010	12	03	2010	2332800	1289044800	1291377600	shoulder	upper body	DREW STAFFORD	1	1
"728"	Dec 03, 2010	Missed 3 games (groin).	CRAIG	ANDERSON	OTTAWA	SENATORS	2010	12	03	3	TRUE	groin	FALSE	3385	0	11	25	2010	12	03	2010	691200	1290686400	1291377600	groin	lower body	CRAIG ANDERSON	1	449
"729"	Dec 03, 2011	Missed 18 games (head injury).	JAMES	REIMER	FLORIDA	PANTHERS	2011	12	03	18	TRUE	head injury	FALSE	2601	0	10	24	2011	12	03	2011	3456000	1319457600	1322913600	head	head/neck/face	JAMES REIMER	0	115
"730"	Dec 03, 2011	Missed 24 games (undisclosed).	BRANDON	MANNING	PHILADELPHIA	FLYERS	2011	12	03	24	TRUE	undisclosed	FALSE	1309	0	10	05	2011	12	03	2011	5097600	1317816000	1322913600	undisclosed	undisclosed	BRANDON MANNING	0	1821
"731"	Dec 03, 2013	Missed 1 game (flu).	MARC	METHOT	DALLAS	STARS	2013	12	03	1	TRUE	flu	FALSE	3788	0	12	01	2013	12	03	2013	172800	1385899200	1386072000	cold/virus	illness	MARC METHOT	1	9
"732"	Dec 03, 2013	Missed 2 games (upper body injury).	ANDREJ	SEKERA	EDMONTON	OILERS	2013	12	03	2	TRUE	upper body injury	FALSE	2497	0	11	29	2013	12	03	2013	345600	1385726400	1386072000	upper body	upper body	ANDREJ SEKERA	1	121
"733"	Dec 03, 2014	Missed 25 games (hernia surgery).	MICHAEL	GRABNER	NEW JERSEY	DEVILS	2014	12	03	25	TRUE	hernia surgery	FALSE	1723	0	10	06	2014	12	03	2014	5011200	1412596800	1417608000	hernia	other	MICHAEL GRABNER	1	12
"734"	Dec 03, 2015	Missed 1 game (lower body injury).	COLIN	WILSON	COLORADO	AVALANCHE	2015	12	03	1	TRUE	lower body injury	FALSE	95	0	12	01	2015	12	03	2015	172800	1448971200	1449144000	lower body	lower body	COLIN WILSON	1	5
"735"	Dec 03, 2016	Missed 6 games (lower body injury).	CHRIS	KUNITZ	TAMPA BAY	LIGHTNING	2016	12	03	6	TRUE	lower body injury	FALSE	2212	0	11	21	2016	12	03	2016	1036800	1479729600	1480766400	lower body	lower body	CHRIS KUNITZ	1	119
"736"	Dec 03, 2017	Missed 1 game (upper body injury).	DERYK	ENGELLAND	VEGAS	GOLDENKNIGHTS	2017	12	03	1	TRUE	upper body injury	FALSE	1368	0	12	01	2017	12	03	2017	172800	1512129600	1512302400	upper body	upper body	DERYK ENGELLAND	1	NA
"737"	Dec 04, 2008	Missed 25 games (achilles tendon).	JUSTIN	WILLIAMS	CAROLINA	HURRICANES	2008	12	04	25	TRUE	achilles tendon	FALSE	1534	0	9	17	2008	12	04	2008	6739200	1221652800	1228392000	achilles	foot	JUSTIN WILLIAMS	1	74
"738"	Dec 04, 2010	Missed 5 games (upper body injury).	MARC	METHOT	DALLAS	STARS	2010	12	04	5	TRUE	upper body injury	FALSE	3780	0	11	23	2010	12	04	2010	950400	1290513600	1291464000	upper body	upper body	MARC METHOT	1	76
"739"	Dec 04, 2011	Missed 1 game (thigh injury).	CAL	CLUTTERBUCK	NEW YORK	ISLANDERS	2011	12	04	1	TRUE	thigh injury	FALSE	1595	0	12	02	2011	12	04	2011	172800	1322827200	1.323e+09	thigh	leg	CAL CLUTTERBUCK	1	4
"740"	Dec 04, 2013	Missed 1 game (flu).	MAGNUS	PAAJARVI	OTTAWA	SENATORS	2013	12	04	1	TRUE	flu	FALSE	3488	0	12	02	2013	12	04	2013	172800	1385985600	1386158400	cold/virus	illness	MAGNUS PAAJARVI	1	100
"741"	Dec 04, 2013	Missed 18 games (lower body injury).	MARK	GIORDANO	CALGARY	FLAMES	2013	12	4	18	TRUE	lower body injury	FALSE	65	0	10	26	2013	12	4	2013	39	1382788800	1386158400	lower body	lower body	MARK GIORDANO	1	452
"742"	Dec 04, 2014	Missed 14 games (arm injury).	JON	MERRILL	VEGAS	GOLDENKNIGHTS	2014	12	04	14	TRUE	arm injury	FALSE	1397	0	11	04	2014	12	04	2014	2592000	1415102400	1417694400	arm	arm/hand	JON MERRILL	1	126
"743"	Dec 04, 2014	Missed 2 games (broken finger).	BOBBY	RYAN	OTTAWA	SENATORS	2014	12	04	2	TRUE	broken finger	FALSE	3503	0	11	29	2014	12	04	2014	432000	1417262400	1417694400	finger	arm/hand	BOBBY RYAN	1	68
"744"	Dec 04, 2014	Missed 24 games (back injury).	MARC	METHOT	DALLAS	STARS	2014	12	04	24	TRUE	back injury	FALSE	3790	0	10	06	2014	12	04	2014	5097600	1412596800	1417694400	back	mid body	MARC METHOT	1	3
"745"	Dec 04, 2015	Missed 8 games (leg injury).	DMITRY	KULIKOV	WINNIPEG	JETS	2015	12	04	8	TRUE	leg injury	FALSE	1910	0	11	16	2015	12	04	2015	1555200	1447675200	1449230400	leg	leg	DMITRY KULIKOV	1	314
"746"	Dec 04, 2016	Missed 10 games (fractured finger).	JOHNNY	GAUDREAU	CALGARY	FLAMES	2016	12	4	10	TRUE	fractured finger	FALSE	68	0	11	21	2016	12	4	2016	13	1479729600	1480852800	finger	arm/hand	JOHNNY GAUDREAU	1	NA
"747"	Dec 04, 2016	Missed 15 games (upper body injury).	ANDY	ANDREOFF	LOS ANGELES	KINGS	2016	12	04	15	TRUE	upper body injury	FALSE	1988	0	11	01	2016	12	04	2016	2851200	1478001600	1480852800	upper body	upper body	ANDY ANDREOFF	0	359
"748"	Dec 04, 2017	Missed 10 games (lower body injury).	YANNICK	WEBER	NASHVILLE	PREDATORS	2017	12	04	10	TRUE	lower body injury	FALSE	2968	0	11	14	2017	12	04	2017	1728000	1510660800	1512388800	lower body	lower body	YANNICK WEBER	1	NA
"749"	Dec 05, 2007	Missed 2 games (groin).	RADIM	VRBATA	FLORIDA	PANTHERS	2007	12	05	2	TRUE	groin	FALSE	2621	0	12	01	2007	12	05	2007	345600	1196510400	1196856000	groin	lower body	RADIM VRBATA	1	43
"750"	Dec 05, 2008	Missed 13 games (ankle injury).	T.J.	OSHIE	WASHINGTON	CAPITALS	2008	12	05	13	TRUE	ankle injury	FALSE	941	0	11	03	2008	12	05	2008	2764800	1225713600	1228478400	ankle	foot	T.J. OSHIE	0	3
"751"	Dec 05, 2009	Missed 15 games (groin).	JOHNNY	ODUYA	PHILADELPHIA	FLYERS	2009	12	05	15	TRUE	groin	FALSE	1317	0	10	31	2009	12	05	2009	3024000	1256990400	1260014400	groin	lower body	JOHNNY ODUYA	1	1523
"752"	Dec 05, 2009	Missed 2 games (upper body injury).	MARC	METHOT	DALLAS	STARS	2009	12	05	2	TRUE	upper body injury	FALSE	3777	0	12	01	2009	12	05	2009	345600	1259668800	1260014400	upper body	upper body	MARC METHOT	1	21
"753"	Dec 05, 2013	Missed 2 games (concussion).	TYLER	SEGUIN	DALLAS	STARS	2013	12	05	2	TRUE	concussion	FALSE	3822	0	12	01	2013	12	05	2013	345600	1385899200	1386244800	concussion	concussion	TYLER SEGUIN	1	436
"754"	Dec 05, 2013	Missed 5 games (strained back).	DEREK	MACKENZIE	FLORIDA	PANTHERS	2013	12	05	5	TRUE	strained back	FALSE	2574	0	11	25	2013	12	05	2013	864000	1385380800	1386244800	back	mid body	DEREK MACKENZIE	1	13
"755"	Dec 05, 2015	Missed 1 game (upper body injury).	MIKA	ZIBANEJAD	NEW YORK	RANGERS	2015	12	05	1	TRUE	upper body injury	FALSE	3041	0	12	02	2015	12	05	2015	259200	1449057600	1449316800	upper body	upper body	MIKA ZIBANEJAD	1	352
"756"	Dec 05, 2015	Missed 27 games (wrist surgery).	BRETT	RITCHIE	DALLAS	STARS	2015	12	05	27	TRUE	wrist surgery	FALSE	3810	0	10	05	2015	12	05	2015	5270400	1444046400	1449316800	wrist	arm/hand	BRETT RITCHIE	1	115
"757"	Dec 05, 2015	Missed 6 games (upper body injury).	OLLI	MAATTA	PITTSBURGH	PENGUINS	2015	12	05	6	TRUE	upper body injury	FALSE	2747	0	11	18	2015	12	05	2015	1468800	1447848000	1449316800	upper body	upper body	OLLI MAATTA	1	111
"758"	Dec 05, 2015	Missed 7 games (lower body injury).	BEN	HUTTON	VANCOUVER	CANUCKS	2015	12	05	7	TRUE	lower body injury	FALSE	816	0	11	21	2015	12	05	2015	1209600	1448107200	1449316800	lower body	lower body	BEN HUTTON	0	399
"759"	Dec 05, 2016	Missed 6 games (lower body injury).	ZDENO	CHARA	BOSTON	BRUINS	2016	12	05	6	TRUE	lower body injury	FALSE	535	0	11	23	2016	12	05	2016	1036800	1479902400	1480939200	lower body	lower body	ZDENO CHARA	1	66
"760"	Dec 05, 2017	Missed 1 game (lower body injury).	KYLE	CONNOR	WINNIPEG	JETS	2017	12	05	1	TRUE	lower body injury	FALSE	1864	0	12	03	2017	12	05	2017	172800	1512302400	1512475200	lower body	lower body	KYLE CONNOR	1	NA
"761"	Dec 05, 2017	Missed 1 game (upper body injury).	CHANDLER	STEPHENSON	WASHINGTON	CAPITALS	2017	12	05	1	TRUE	upper body injury	FALSE	971	0	12	04	2017	12	05	2017	86400	1512388800	1512475200	upper body	upper body	CHANDLER STEPHENSON	0	NA
"762"	Dec 05, 2017	Missed 3 games (hip/groin injury).	COLIN	WILSON	COLORADO	AVALANCHE	2017	12	05	3	TRUE	hip/groin injury	FALSE	104	0	11	29	2017	12	05	2017	518400	1511956800	1512475200	hip	lower body	COLIN WILSON	1	46
"763"	Dec 05, 2017	Missed 5 games (upper body injury).	RICKARD	RAKELL	ANAHEIM	DUCKS	2017	12	05	5	TRUE	upper body injury	FALSE	1226	0	11	25	2017	12	05	2017	864000	1511611200	1512475200	upper body	upper body	RICKARD RAKELL	1	NA
"764"	Dec 05, 2017	Missed 6 games (upper body injury).	ANTTI	RAANTA	ARIZONA	COYOTES	2017	12	05	6	TRUE	upper body injury	FALSE	1035	0	11	23	2017	12	05	2017	1036800	1511438400	1512475200	upper body	upper body	ANTTI RAANTA	1	58
"765"	Dec 06, 2006	Missed 5 games (concussion).	TREVOR	DALEY	DETROIT	REDWINGS	2006	12	06	5	TRUE	concussion	FALSE	3087	0	11	27	2006	12	06	2006	777600	1164628800	1165406400	concussion	concussion	TREVOR DALEY	1	117
"766"	Dec 06, 2008	Missed 1 game (undisclosed).	NATE	THOMPSON	LOS ANGELES	KINGS	2008	12	06	1	TRUE	undisclosed	FALSE	2083	0	12	04	2008	12	06	2008	172800	1228392000	1228564800	undisclosed	undisclosed	NATE THOMPSON	1	3
"767"	Dec 06, 2010	Missed 2 games (knee injury).	EVANDER	KANE	SAN JOSE	SHARKS	2010	12	06	2	TRUE	knee injury	FALSE	3608	0	12	02	2010	12	06	2010	345600	1291291200	1291636800	knee	leg	EVANDER KANE	1	24
"768"	Dec 06, 2010	Missed 6 games (upper body injury).	JASON	DEMERS	ARIZONA	COYOTES	2010	12	06	6	TRUE	upper body injury	FALSE	983	0	11	23	2010	12	06	2010	1123200	1290513600	1291636800	upper body	upper body	JASON DEMERS	0	163
"769"	Dec 06, 2011	Missed 1 game (lower body injury).	JEFF	CARTER	LOS ANGELES	KINGS	2011	12	06	1	TRUE	lower body injury	FALSE	2007	0	12	02	2011	12	06	2011	345600	1322827200	1323172800	lower body	lower body	JEFF CARTER	1	35
"770"	Dec 06, 2013	Missed 5 games (upper body injury).	RADKO	GUDAS	PHILADELPHIA	FLYERS	2013	12	06	5	TRUE	upper body injury	FALSE	1273	0	11	25	2013	12	06	2013	950400	1385380800	1386331200	upper body	upper body	RADKO GUDAS	0	88
"771"	Dec 06, 2014	Missed 1 game (lower body injury).	CAL	CLUTTERBUCK	NEW YORK	ISLANDERS	2014	12	06	1	TRUE	lower body injury	FALSE	1604	0	12	04	2014	12	06	2014	172800	1417694400	1417867200	lower body	lower body	CAL CLUTTERBUCK	1	34
"772"	Dec 06, 2014	Missed 16 games (strained right knee).	MATT	STAJAN	CALGARY	FLAMES	2014	12	6	16	TRUE	strained right knee	FALSE	22	0	10	29	2014	12	6	2014	38	1414584000	1417867200	knee	leg	MATT STAJAN	1	80
"773"	Dec 06, 2014	Missed 2 games (upper body injury).	CONNOR	MURPHY	CHICAGO	BLACKHAWKS	2014	12	06	2	TRUE	upper body injury	FALSE	154	0	12	02	2014	12	06	2014	345600	1417521600	1417867200	upper body	upper body	CONNOR MURPHY	0	66
"774"	Dec 06, 2014	Missed 3 games (lower body injury).	DREW	STAFFORD	NEW JERSEY	DEVILS	2014	12	06	3	TRUE	lower body injury	FALSE	1813	0	11	29	2014	12	06	2014	604800	1417262400	1417867200	lower body	lower body	DREW STAFFORD	1	405
"775"	Dec 06, 2015	Missed 3 games (undisclosed).	TYLER	JOHNSON	TAMPA BAY	LIGHTNING	2015	12	06	3	TRUE	undisclosed	FALSE	2183	0	11	28	2015	12	06	2015	691200	1448712000	1449403200	undisclosed	undisclosed	TYLER JOHNSON	1	6
"776"	Dec 06, 2015	Missed 6 games (flu).	FREDERIK	ANDERSEN	TORONTO	MAPLELEAFS	2015	12	06	6	TRUE	flu	FALSE	2269	0	11	24	2015	12	06	2015	1036800	1448366400	1449403200	cold/virus	illness	FREDERIK ANDERSEN	1	42
"777"	Dec 06, 2016	Missed 4 games (upper body injury).	JAMES	NEAL	VEGAS	GOLDENKNIGHTS	2016	12	06	4	TRUE	upper body injury	FALSE	1420	0	11	26	2016	12	06	2016	864000	1480161600	1481025600	upper body	upper body	JAMES NEAL	1	30
"778"	Dec 06, 2017	Missed 1 game (illness).	TYLER	BOZAK	TORONTO	MAPLELEAFS	2017	12	06	1	TRUE	illness	FALSE	2284	0	12	02	2017	12	06	2017	345600	1512216000	1512561600	cold/virus	illness	TYLER BOZAK	1	NA
"779"	Dec 07, 2009	Missed 1 game (groin).	SIDNEY	CROSBY	PITTSBURGH	PENGUINS	2009	12	07	1	TRUE	groin	FALSE	2657	0	12	05	2009	12	07	2009	172800	1260014400	1260187200	groin	lower body	SIDNEY CROSBY	1	395
"780"	Dec 07, 2009	Missed 1 game (lower body injury).	JUSSI	JOKINEN	VANCOUVER	CANUCKS	2009	12	07	1	TRUE	lower body injury	FALSE	821	0	12	05	2009	12	07	2009	172800	1260014400	1260187200	lower body	lower body	JUSSI JOKINEN	1	387
"781"	Dec 07, 2011	Missed 4 games (upper body injury).	JAMES	VAN RIEMSDYK	TORONTO	MAPLELEAFS	2011	12	07	4	TRUE	upper body injury	FALSE	2368	0	11	25	2011	12	07	2011	1036800	1322222400	1323259200	upper body	upper body	JAMES VAN RIEMSDYK	1	38
"782"	Dec 07, 2013	Missed 1 game (flu).	MICHAEL	FROLIK	CALGARY	FLAMES	2013	12	7	1	TRUE	flu	FALSE	71	0	12	5	2013	12	7	2013	2	1386244800	1386417600	cold/virus	illness	MICHAEL FROLIK	1	745
