"Date"	"Injury"	"Firstname"	"Lastname"	"City"	"TeamName"	"games.injured"	"MissedGamesListing"	"InjuryType"	"SeasonEnding"	"Index"	"delete.duplicate"	"injstart.month"	"injstart.day"	"injstart.year"	"injend.month"	"injend.day"	"injend.year"	"DaysMissed"	"InjuryStartDate"	"InjuryEndDate"	"GeneralInjury"	"ReducedInjuryTypes"	"FirstLast"	"PreviouslyInjured"	"HealthyDuration"	"year"	"month"	"day"
"973"	Dec 17, 2003	Missed 21 games (broken leg).	HENRIK	ZETTERBERG	DETROIT	REDWINGS	21	TRUE	broken leg	FALSE	3232	0	11	04	2003	12	17	2003	43	1067947200	1071662400	leg	leg	HENRIK ZETTERBERG	1	763	NA	NA	NA
"974"	Dec 17, 2005	Missed 17 games (knee injury).	RICK	NASH	BOSTON	BRUINS	17	TRUE	knee injury	FALSE	627	0	11	04	2005	12	17	2005	43	1131105600	1134820800	knee	leg	RICK NASH	1	337	NA	NA	NA
"975"	Dec 17, 2008	Missed 27 games (back injury).	MARIAN	GABORIK	OTTAWA	SENATORS	27	TRUE	back injury	FALSE	3451	0	10	16	2008	12	17	2008	62	1224158400	1229515200	back	mid body	MARIAN GABORIK	1	7	NA	NA	NA
"976"	Dec 17, 2011	Missed 2 games (leg injury).	ZDENO	CHARA	BOSTON	BRUINS	2	TRUE	leg injury	FALSE	531	0	12	13	2011	12	17	2011	4	1323777600	1324123200	leg	leg	ZDENO CHARA	1	742	NA	NA	NA
"977"	Dec 17, 2011	Missed 20 games (broken collar bone).	TOBY	ENSTROM	WINNIPEG	JETS	20	TRUE	broken collar bone	FALSE	1874	0	11	03	2011	12	17	2011	44	1320321600	1324123200	collarbone	mid body	TOBY ENSTROM	1	428	NA	NA	NA
"978"	Dec 17, 2011	Missed 4 games (lower body injury).	MATT	HENDRICKS	WINNIPEG	JETS	4	TRUE	lower body injury	FALSE	1888	0	12	07	2011	12	17	2011	10	1323259200	1324123200	lower body	lower body	MATT HENDRICKS	1	686	NA	NA	NA
"979"	Dec 17, 2011	Missed 5 games (concussion).	NINO	NIEDERREITER	MINNESOTA	WILD	5	TRUE	concussion	FALSE	3935	0	12	06	2011	12	17	2011	11	1323172800	1324123200	concussion	concussion	NINO NIEDERREITER	1	838	NA	NA	NA
"980"	Dec 17, 2011	Missed 7 games (right leg injury).	ANDREW	MACDONALD	PHILADELPHIA	FLYERS	7	TRUE	right leg injury	FALSE	1302	0	12	02	2011	12	17	2011	15	1322827200	1324123200	leg	leg	ANDREW MACDONALD	1	509	NA	NA	NA
"981"	Dec 17, 2013	Missed 24 games (broken right hand).	JAKOB	SILFVERBERG	ANAHEIM	DUCKS	24	TRUE	broken right hand	FALSE	1232	0	9	30	2013	12	17	2013	78	1380542400	1387281600	hand	arm/hand	JAKOB SILFVERBERG	0	420	NA	NA	NA
"982"	Dec 17, 2014	Missed 11 games (lower body injury).	DAVID	KREJCI	BOSTON	BRUINS	11	TRUE	lower body injury	FALSE	568	0	11	21	2014	12	17	2014	26	1416571200	1418817600	lower body	lower body	DAVID KREJCI	1	66	NA	NA	NA
"983"	Dec 17, 2014	Missed 2 games (illness).	JARED	SPURGEON	MINNESOTA	WILD	2	TRUE	illness	FALSE	3971	0	12	13	2014	12	17	2014	4	1418472000	1418817600	cold/virus	illness	JARED SPURGEON	1	64	NA	NA	NA
"984"	Dec 17, 2014	Missed 21 games (groin).	JOHN	GIBSON	ANAHEIM	DUCKS	21	TRUE	groin	FALSE	1144	0	11	4	2014	12	17	2014	43	1415102400	1418817600	groin	lower body	JOHN GIBSON	0	115	NA	NA	NA
"985"	Dec 17, 2015	Missed 1 game (lower body injury).	TOMAS	HERTL	SAN JOSE	SHARKS	1	TRUE	lower body injury	FALSE	3599	0	12	15	2015	12	17	2015	2	1450180800	1450353600	lower body	lower body	TOMAS HERTL	1	170	NA	NA	NA
"986"	Dec 17, 2015	Missed 4 games (lower body injury).	COLIN	WILSON	COLORADO	AVALANCHE	4	TRUE	lower body injury	FALSE	96	0	12	08	2015	12	17	2015	9	1449576000	1450353600	lower body	lower body	COLIN WILSON	1	23	NA	NA	NA
"987"	Dec 17, 2016	Missed 3 games (lower body injury).	CARL	GUNNARSSON	ST. LOUIS	BLUES	3	TRUE	lower body injury	FALSE	385	0	12	11	2016	12	17	2016	6	1481457600	1481976000	lower body	lower body	CARL GUNNARSSON	1	18	NA	NA	NA
"988"	Dec 17, 2016	Missed 3 games (upper body injury).	CONNOR	MURPHY	CHICAGO	BLACKHAWKS	3	TRUE	upper body injury	FALSE	157	0	12	12	2016	12	17	2016	5	1481544000	1481976000	upper body	upper body	CONNOR MURPHY	1	NA	NA	NA	NA
"989"	Dec 17, 2017	Missed 1 game (undisclosed).	KYLE	BRODZIAK	ST. LOUIS	BLUES	1	TRUE	undisclosed	FALSE	367	0	12	16	2017	12	17	2017	1	1513425600	1513512000	undisclosed	undisclosed	KYLE BRODZIAK	1	NA	NA	NA	NA
"990"	Dec 17, 2017	Missed 1 game (upper body injury).	DENIS	MALGIN	FLORIDA	PANTHERS	1	TRUE	upper body injury	FALSE	2583	0	12	13	2017	12	17	2017	4	1513166400	1513512000	upper body	upper body	DENIS MALGIN	1	NA	NA	NA	NA
"991"	Dec 17, 2017	Missed 4 games (foot injury).	ALEX	PIETRANGELO	ST. LOUIS	BLUES	4	TRUE	foot injury	FALSE	406	0	12	10	2017	12	17	2017	7	1512907200	1513512000	foot	foot	ALEX PIETRANGELO	1	NA	NA	NA	NA
"992"	Dec 17, 2017	Missed 9 games (groin).	JARED	SPURGEON	MINNESOTA	WILD	9	TRUE	groin	FALSE	3977	0	11	27	2017	12	17	2017	20	1511784000	1513512000	groin	lower body	JARED SPURGEON	1	NA	NA	NA	NA
"993"	Dec 18, 2007	Missed 3 games (rib injury).	ROBERTO	LUONGO	FLORIDA	PANTHERS	3	TRUE	rib injury	FALSE	2553	0	12	12	2007	12	18	2007	6	1197460800	1197979200	rib	mid body	ROBERTO LUONGO	1	342	NA	NA	NA
"994"	Dec 18, 2008	Missed 12 games (lower body injury).	MARC-ANDRE	FLEURY	VEGAS	GOLDENKNIGHTS	12	TRUE	lower body injury	FALSE	1370	0	11	17	2008	12	18	2008	31	1226923200	1229601600	lower body	lower body	MARC-ANDRE FLEURY	1	394	NA	NA	NA
"995"	Dec 18, 2008	Missed 2 games (flu).	PATRICE	BERGERON	BOSTON	BRUINS	2	TRUE	flu	FALSE	506	0	12	13	2008	12	18	2008	5	1229169600	1229601600	cold/virus	illness	PATRICE BERGERON	1	3	NA	NA	NA
"996"	Dec 18, 2008	Missed 2 games (lower body injury).	JOE	PAVELSKI	SAN JOSE	SHARKS	2	TRUE	lower body injury	FALSE	3657	0	12	15	2008	12	18	2008	3	1229342400	1229601600	lower body	lower body	JOE PAVELSKI	1	291	NA	NA	NA
"997"	Dec 18, 2008	Missed 5 games (left shoulder injury).	ERIC	FEHR	SAN JOSE	SHARKS	5	TRUE	left shoulder injury	FALSE	3566	0	12	7	2008	12	18	2008	11	1228651200	1229601600	shoulder	upper body	ERIC FEHR	1	139	NA	NA	NA
"998"	Dec 18, 2008	Missed 8 games (left shoulder injury).	DAVID	BOOTH	DETROIT	REDWINGS	8	TRUE	left shoulder injury	FALSE	3073	0	12	01	2008	12	18	2008	17	1228132800	1229601600	shoulder	upper body	DAVID BOOTH	1	47	NA	NA	NA
"999"	Dec 18, 2009	Missed 1 game (foot injury).	VICTOR	HEDMAN	TAMPA BAY	LIGHTNING	1	TRUE	foot injury	FALSE	2160	0	12	17	2009	12	18	2009	1	1261051200	1261137600	foot	foot	VICTOR HEDMAN	1	103	NA	NA	NA
"1000"	Dec 18, 2010	Missed 3 games (groin).	MATT	CULLEN	MINNESOTA	WILD	3	TRUE	groin	FALSE	3871	0	12	11	2010	12	18	2010	7	1292068800	1292673600	groin	lower body	MATT CULLEN	1	49	NA	NA	NA
"1001"	Dec 18, 2011	Missed 2 games (undisclosed).	ERIK	GUDBRANSON	VANCOUVER	CANUCKS	2	TRUE	undisclosed	FALSE	800	0	12	13	2011	12	18	2011	5	1323777600	1324209600	undisclosed	undisclosed	ERIK GUDBRANSON	0	461	NA	NA	NA
"1002"	Dec 18, 2013	Missed 12 games (upper body injury).	FILIP	FORSBERG	NASHVILLE	PREDATORS	12	TRUE	upper body injury	FALSE	2892	0	11	23	2013	12	18	2013	25	1385208000	1387368000	upper body	upper body	FILIP FORSBERG	1	1473	NA	NA	NA
"1003"	Dec 18, 2013	Missed 4 games (flu).	MARC	METHOT	DALLAS	STARS	4	TRUE	flu	FALSE	3789	0	12	12	2013	12	18	2013	6	1386849600	1387368000	cold/virus	illness	MARC METHOT	1	292	NA	NA	NA
"1004"	Dec 18, 2014	Missed 10 games (lower body injury).	ROMAN	POLAK	TORONTO	MAPLELEAFS	10	TRUE	lower body injury	FALSE	2358	0	11	26	2014	12	18	2014	22	1417003200	1418904000	lower body	lower body	ROMAN POLAK	1	81	NA	NA	NA
"1005"	Dec 18, 2014	Missed 2 games (foot injury).	OSCAR	KLEFBOM	EDMONTON	OILERS	2	TRUE	foot injury	FALSE	2428	0	12	14	2014	12	18	2014	4	1418558400	1418904000	foot	foot	OSCAR KLEFBOM	0	359	NA	NA	NA
"1006"	Dec 18, 2014	Missed 3 games (mumps).	SIDNEY	CROSBY	PITTSBURGH	PENGUINS	3	TRUE	mumps	FALSE	2663	0	12	12	2014	12	18	2014	6	1418385600	1418904000	cold/virus	illness	SIDNEY CROSBY	1	40	NA	NA	NA
"1007"	Dec 18, 2014	Missed 4 games (upper body injury).	LARS	ELLER	WASHINGTON	CAPITALS	4	TRUE	upper body injury	FALSE	899	0	12	06	2014	12	18	2014	12	1417867200	1418904000	upper body	upper body	LARS ELLER	1	446	NA	NA	NA
"1008"	Dec 18, 2015	Missed 1 game (illness).	ANTHONY	DUCLAIR	CHICAGO	BLACKHAWKS	1	TRUE	illness	FALSE	134	0	12	17	2015	12	18	2015	1	1450353600	1450440000	cold/virus	illness	ANTHONY DUCLAIR	0	NA	NA	NA	NA
"1009"	Dec 18, 2015	Missed 1 game (illness).	NICK	BONINO	NASHVILLE	PREDATORS	1	TRUE	illness	FALSE	2828	0	12	16	2015	12	18	2015	2	1450267200	1450440000	cold/virus	illness	NICK BONINO	1	27	NA	NA	NA
"1010"	Dec 18, 2015	Missed 10 games (broken rib).	DEREK	STEPAN	ARIZONA	COYOTES	10	TRUE	broken rib	FALSE	1070	0	11	27	2015	12	18	2015	21	1448625600	1450440000	rib	mid body	DEREK STEPAN	1	NA	NA	NA	NA
"1011"	Dec 18, 2016	Missed 1 game (illness).	KEVAN	MILLER	BOSTON	BRUINS	1	TRUE	illness	FALSE	617	0	12	15	2016	12	18	2016	3	1481803200	1482062400	cold/virus	illness	KEVAN MILLER	1	28	NA	NA	NA
"1012"	Dec 18, 2017	Missed 1 game (illness).	JORI	LEHTERA	PHILADELPHIA	FLYERS	1	TRUE	illness	FALSE	1296	0	12	16	2017	12	18	2017	2	1513425600	1513598400	cold/virus	illness	JORI LEHTERA	1	NA	NA	NA	NA
"1013"	Dec 18, 2017	Missed 12 games (broken foot).	KYLE	PALMIERI	NEW JERSEY	DEVILS	12	TRUE	broken foot	FALSE	1786	0	11	22	2017	12	18	2017	26	1511352000	1513598400	foot	foot	KYLE PALMIERI	1	NA	NA	NA	NA
"1014"	Dec 18, 2017	Missed 2 games (knee injury).	TAYLOR	HALL	NEW JERSEY	DEVILS	2	TRUE	knee injury	FALSE	1746	0	12	13	2017	12	18	2017	5	1513166400	1513598400	knee	leg	TAYLOR HALL	1	35	NA	NA	NA
"1015"	Dec 18, 2017	Missed 3 games (leg injury).	ALEXANDER	KERFOOT	COLORADO	AVALANCHE	3	TRUE	leg injury	FALSE	40	0	12	12	2017	12	18	2017	6	1513080000	1513598400	leg	leg	ALEXANDER KERFOOT	0	NA	NA	NA	NA
"1016"	Dec 18, 2017	Missed 3 games (upper body injury).	NICK	RITCHIE	ANAHEIM	DUCKS	3	TRUE	upper body injury	FALSE	1231	0	12	11	2017	12	18	2017	7	1512993600	1513598400	upper body	upper body	NICK RITCHIE	1	NA	NA	NA	NA
"1017"	Dec 18, 2017	Missed 4 games (upper body injury).	THOMAS	HICKEY	NEW YORK	ISLANDERS	4	TRUE	upper body injury	FALSE	1651	0	12	10	2017	12	18	2017	8	1512907200	1513598400	upper body	upper body	THOMAS HICKEY	1	NA	NA	NA	NA
"1018"	Dec 18, 2017	Missed 4 games (upper body injury).	TOM	KUHNHACKL	PITTSBURGH	PENGUINS	4	TRUE	upper body injury	FALSE	2716	0	12	08	2017	12	18	2017	10	1512734400	1513598400	upper body	upper body	TOM KUHNHACKL	1	52	NA	NA	NA
"1019"	Dec 18, 2017	Missed 7 games (undisclosed).	MIKKEL	BOEDKER	SAN JOSE	SHARKS	7	TRUE	undisclosed	FALSE	3529	0	12	02	2017	12	18	2017	16	1512216000	1513598400	undisclosed	undisclosed	MIKKEL BOEDKER	1	NA	NA	NA	NA
"1020"	Dec 18, 2017	Missed 8 games (upper body injury).	ADAM	LARSSON	EDMONTON	OILERS	8	TRUE	upper body injury	FALSE	2437	0	11	30	2017	12	18	2017	18	1512043200	1513598400	upper body	upper body	ADAM LARSSON	1	NA	NA	NA	NA
"1021"	Dec 19, 2002	Missed 1 game (flu).	MIKE	FISHER	NASHVILLE	PREDATORS	1	TRUE	flu	FALSE	2859	0	12	18	2002	12	19	2002	1	1040212800	1040299200	cold/virus	illness	MIKE FISHER	1	15	NA	NA	NA
"1022"	Dec 19, 2002	Missed 2 games (ankle injury).	BRIAN	GIONTA	BOSTON	BRUINS	2	TRUE	ankle injury	FALSE	538	0	12	14	2002	12	19	2002	5	1039867200	1040299200	ankle	foot	BRIAN GIONTA	0	16	NA	NA	NA
"1023"	Dec 19, 2005	Missed 1 game (ear injury).	JEFF	CARTER	LOS ANGELES	KINGS	1	TRUE	ear injury	FALSE	1999	0	12	15	2005	12	19	2005	4	1134648000	1134993600	ear injury	head/neck/face	JEFF CARTER	0	319	NA	NA	NA
"1024"	Dec 19, 2006	Missed 1 game (elbow injury).	BRAD	RICHARDSON	ARIZONA	COYOTES	1	TRUE	elbow injury	FALSE	1037	0	12	17	2006	12	19	2006	2	1166356800	1166529600	elbow	arm/hand	BRAD RICHARDSON	0	361	NA	NA	NA
"1025"	Dec 19, 2006	Missed 20 games (left ankle injury).	JEFF	CARTER	LOS ANGELES	KINGS	20	TRUE	left ankle injury	FALSE	2000	0	11	03	2006	12	19	2006	46	1162555200	1166529600	ankle	foot	JEFF CARTER	1	1189	NA	NA	NA
"1026"	Dec 19, 2008	Missed 13 games (arm injury).	KYLE	OKPOSO	BUFFALO	SABRES	13	TRUE	arm injury	FALSE	3330	0	11	19	2008	12	19	2008	30	1227096000	1229688000	arm	arm/hand	KYLE OKPOSO	0	104	NA	NA	NA
"1027"	Dec 19, 2008	Missed 20 games (right hand injury).	ANDY	GREENE	NEW JERSEY	DEVILS	20	TRUE	right hand injury	FALSE	1728	0	11	01	2008	12	19	2008	48	1225540800	1229688000	hand	arm/hand	ANDY GREENE	0	98	NA	NA	NA
"1028"	Dec 19, 2009	Missed 2 games (wrist injury).	DARREN	HELM	DETROIT	REDWINGS	2	TRUE	wrist injury	FALSE	3158	0	12	14	2009	12	19	2009	5	1260792000	1261224000	wrist	arm/hand	DARREN HELM	1	741	NA	NA	NA
"1029"	Dec 19, 2009	Missed 21 games (shoulder injury).	MICHAEL	GRABNER	NEW JERSEY	DEVILS	21	TRUE	shoulder injury	FALSE	1715	0	11	01	2009	12	19	2009	48	1257076800	1261224000	shoulder	upper body	MICHAEL GRABNER	0	312	NA	NA	NA
"1030"	Dec 19, 2010	Missed 1 game (back injury).	PAUL	STASTNY	WINNIPEG	JETS	1	TRUE	back injury	FALSE	1969	0	12	17	2010	12	19	2010	2	1292587200	1292760000	back	mid body	PAUL STASTNY	1	16	NA	NA	NA
"1031"	Dec 19, 2010	Missed 24 games (wrist injury).	ROMAN	POLAK	TORONTO	MAPLELEAFS	24	TRUE	wrist injury	FALSE	2354	0	10	25	2010	12	19	2010	55	1288008000	1292760000	wrist	arm/hand	ROMAN POLAK	1	78	NA	NA	NA
"1032"	Dec 19, 2010	Missed 4 games (upper body injury).	BRAD	RICHARDSON	ARIZONA	COYOTES	4	TRUE	upper body injury	FALSE	1040	0	12	11	2010	12	19	2010	8	1292068800	1292760000	upper body	upper body	BRAD RICHARDSON	1	479	NA	NA	NA
"1033"	Dec 19, 2013	Missed 1 game (flu).	MICHAEL	CAMMALLERI	EDMONTON	OILERS	1	TRUE	flu	FALSE	2402	0	12	17	2013	12	19	2013	2	1387281600	1387454400	cold/virus	illness	MICHAEL CAMMALLERI	1	25	NA	NA	NA
"1034"	Dec 19, 2013	Missed 2 games (foot injury).	JONATHAN	HUBERDEAU	FLORIDA	PANTHERS	2	TRUE	foot injury	FALSE	2544	0	12	15	2013	12	19	2013	4	1387108800	1387454400	foot	foot	JONATHAN HUBERDEAU	0	89	NA	NA	NA
"1035"	Dec 19, 2013	Missed 2 games (lower body injury).	CURTIS	MCELHINNEY	TORONTO	MAPLELEAFS	2	TRUE	lower body injury	FALSE	2328	0	12	14	2013	12	19	2013	5	1387022400	1387454400	lower body	lower body	CURTIS MCELHINNEY	0	4	NA	NA	NA
"1036"	Dec 19, 2013	Missed 2 games (undisclosed).	JADEN	SCHWARTZ	ST. LOUIS	BLUES	2	TRUE	undisclosed	FALSE	410	0	12	16	2013	12	19	2013	3	1387195200	1387454400	undisclosed	undisclosed	JADEN SCHWARTZ	0	363	NA	NA	NA
"1037"	Dec 19, 2013	Missed 6 games (lower body injury).	VICTOR	HEDMAN	TAMPA BAY	LIGHTNING	6	TRUE	lower body injury	FALSE	2170	0	12	06	2013	12	19	2013	13	1386331200	1387454400	lower body	lower body	VICTOR HEDMAN	1	31	NA	NA	NA
"1038"	Dec 19, 2014	Missed 3 games (illness).	RADKO	GUDAS	PHILADELPHIA	FLYERS	3	TRUE	illness	FALSE	1277	0	12	13	2014	12	19	2014	6	1418472000	1418990400	cold/virus	illness	RADKO GUDAS	1	12	NA	NA	NA
"1039"	Dec 19, 2014	Missed 6 games (upper body injury).	TRAVIS	HAMONIC	CALGARY	FLAMES	6	TRUE	upper body injury	FALSE	42	0	12	05	2014	12	19	2014	14	1417780800	1418990400	upper body	upper body	TRAVIS HAMONIC	1	113	2014	12	19
"1040"	Dec 19, 2014	Missed 8 games (illness).	ADAM	LARSSON	EDMONTON	OILERS	8	TRUE	illness	FALSE	2435	0	12	04	2014	12	19	2014	15	1417694400	1418990400	cold/virus	illness	ADAM LARSSON	1	796	NA	NA	NA
"1041"	Dec 19, 2014	Missed 9 games (upper body injury).	JOHNNY	BOYCHUK	NEW YORK	ISLANDERS	9	TRUE	upper body injury	FALSE	1569	0	11	28	2014	12	19	2014	21	1417176000	1418990400	upper body	upper body	JOHNNY BOYCHUK	1	378	NA	NA	NA
"1042"	Dec 19, 2015	Missed 4 games (lower body injury).	MARTIN	HANZAL	DALLAS	STARS	4	TRUE	lower body injury	FALSE	3739	0	12	08	2015	12	19	2015	11	1449576000	1450526400	lower body	lower body	MARTIN HANZAL	1	3	NA	NA	NA
"1043"	Dec 19, 2015	Missed 4 games (upper body injury).	TYLER	ENNIS	MINNESOTA	WILD	4	TRUE	upper body injury	FALSE	3899	0	11	25	2015	12	19	2015	24	1448452800	1450526400	upper body	upper body	TYLER ENNIS	1	12	NA	NA	NA
"1044"	Dec 19, 2015	Missed 5 games (lower body injury).	LUKE	SCHENN	ARIZONA	COYOTES	5	TRUE	lower body injury	FALSE	1065	0	12	08	2015	12	19	2015	11	1449576000	1450526400	lower body	lower body	LUKE SCHENN	1	NA	NA	NA	NA
"1045"	Dec 19, 2015	Missed 7 games (upper body injury).	TRAVIS	ZAJAC	NEW JERSEY	DEVILS	7	TRUE	upper body injury	FALSE	1842	0	12	04	2015	12	19	2015	15	1449230400	1450526400	upper body	upper body	TRAVIS ZAJAC	1	380	NA	NA	NA
"1046"	Dec 19, 2015	Missed 8 games (lower body injury).	BENOIT	POULIOT	BUFFALO	SABRES	8	TRUE	lower body injury	FALSE	3358	0	12	02	2015	12	19	2015	17	1449057600	1450526400	lower body	lower body	BENOIT POULIOT	1	72	NA	NA	NA
"1047"	Dec 19, 2017	Missed 12 games (upper body injury).	ERIK	GUDBRANSON	VANCOUVER	CANUCKS	12	TRUE	upper body injury	FALSE	811	0	11	24	2017	12	19	2017	25	1511524800	1513684800	upper body	upper body	ERIK GUDBRANSON	1	32	NA	NA	NA
"1048"	Dec 19, 2017	Missed 2 games (illness).	ZAC	RINALDO	ARIZONA	COYOTES	2	TRUE	illness	FALSE	1059	0	12	14	2017	12	19	2017	5	1513252800	1513684800	cold/virus	illness	ZAC RINALDO	1	NA	NA	NA	NA
"1049"	Dec 19, 2017	Missed 6 games (upper body injury).	T.J.	OSHIE	WASHINGTON	CAPITALS	6	TRUE	upper body injury	FALSE	956	0	12	05	2017	12	19	2017	14	1512475200	1513684800	upper body	upper body	T.J. OSHIE	1	NA	NA	NA	NA
"1050"	Dec 19, 2017	Missed 9 games (ankle injury).	JACOB	JOSEFSON	BUFFALO	SABRES	9	TRUE	ankle injury	FALSE	3305	0	11	27	2017	12	19	2017	22	1511784000	1513684800	ankle	foot	JACOB JOSEFSON	1	22	NA	NA	NA
"1051"	Dec 19, 2017	Missed 9 games (concussion).	MIKA	ZIBANEJAD	NEW YORK	RANGERS	9	TRUE	concussion	FALSE	3044	0	11	28	2017	12	19	2017	21	1511870400	1513684800	concussion	concussion	MIKA ZIBANEJAD	1	NA	NA	NA	NA
"1052"	Dec 20, 2006	Missed 1 game (back injury).	BRENT	SEABROOK	CHICAGO	BLACKHAWKS	1	TRUE	back injury	FALSE	166	0	12	17	2006	12	20	2006	3	1166356800	1166616000	back	mid body	BRENT SEABROOK	1	1039	NA	NA	NA
"1053"	Dec 20, 2007	Missed 1 game (flu).	ANDREW	LADD	NEW YORK	ISLANDERS	1	TRUE	flu	FALSE	1658	0	12	18	2007	12	20	2007	2	1197979200	1198152000	cold/virus	illness	ANDREW LADD	1	15	NA	NA	NA
"1054"	Dec 20, 2008	Missed 21 games (back injury).	KARI	LEHTONEN	DALLAS	STARS	21	TRUE	back injury	FALSE	3765	0	11	1	2008	12	20	2008	49	1225540800	1229774400	back	mid body	KARI LEHTONEN	1	98	NA	NA	NA
"1055"	Dec 20, 2009	Missed 1 game (illness).	NIKLAS	HJALMARSSON	ARIZONA	COYOTES	1	TRUE	illness	FALSE	1007	0	12	18	2009	12	20	2009	2	1261137600	1261310400	cold/virus	illness	NIKLAS HJALMARSSON	0	6	NA	NA	NA
"1056"	Dec 20, 2010	Missed 2 games (undisclosed).	CHRIS	KUNITZ	TAMPA BAY	LIGHTNING	2	TRUE	undisclosed	FALSE	2205	0	12	14	2010	12	20	2010	6	1292328000	1292846400	undisclosed	undisclosed	CHRIS KUNITZ	1	50	NA	NA	NA
"1057"	Dec 20, 2010	Missed 3 games (upper body injury).	ALEX	PIETRANGELO	ST. LOUIS	BLUES	3	TRUE	upper body injury	FALSE	399	0	12	15	2010	12	20	2010	5	1292414400	1292846400	upper body	upper body	ALEX PIETRANGELO	1	344	NA	NA	NA
"1058"	Dec 20, 2011	Missed 11 games (back injury).	JUSTIN	FALK	BUFFALO	SABRES	11	TRUE	back injury	FALSE	3258	0	11	28	2011	12	20	2011	22	1322481600	1324382400	back	mid body	JUSTIN FALK	0	77	NA	NA	NA
"1059"	Dec 20, 2011	Missed 19 games (broken wrist).	BEN	LOVEJOY	NEW JERSEY	DEVILS	19	TRUE	broken wrist	FALSE	1756	0	11	05	2011	12	20	2011	45	1320494400	1324382400	wrist	arm/hand	BEN LOVEJOY	1	98	NA	NA	NA
"1060"	Dec 20, 2011	Missed 2 games (lower body injury).	JORDAN	STAAL	CAROLINA	HURRICANES	2	TRUE	lower body injury	FALSE	1498	0	12	16	2011	12	20	2011	4	1324036800	1324382400	lower body	lower body	JORDAN STAAL	1	18	NA	NA	NA
"1061"	Dec 20, 2013	Missed 17 games (sprained knee).	MARIAN	GABORIK	OTTAWA	SENATORS	17	TRUE	sprained knee	FALSE	3461	0	11	15	2013	12	20	2013	35	1384516800	1387540800	knee	leg	MARIAN GABORIK	1	1	NA	NA	NA
"1062"	Dec 20, 2013	Missed 2 games (jaw injury).	CASEY	CIZIKAS	NEW YORK	ISLANDERS	2	TRUE	jaw injury	FALSE	1579	0	12	14	2013	12	20	2013	6	1387022400	1387540800	mouth	mouth	CASEY CIZIKAS	1	354	NA	NA	NA
"1063"	Dec 20, 2014	Missed 1 game (illness).	DARCY	KUEMPER	ARIZONA	COYOTES	1	TRUE	illness	FALSE	1018	0	12	17	2014	12	20	2014	3	1418817600	1419076800	cold/virus	illness	DARCY KUEMPER	1	19	NA	NA	NA
"1064"	Dec 20, 2014	Missed 1 game (illness).	DUNCAN	KEITH	CHICAGO	BLACKHAWKS	1	TRUE	illness	FALSE	152	0	12	16	2014	12	20	2014	4	1418731200	1419076800	cold/virus	illness	DUNCAN KEITH	1	304	NA	NA	NA
"1065"	Dec 20, 2014	Missed 1 game (illness).	TYLER	JOHNSON	TAMPA BAY	LIGHTNING	1	TRUE	illness	FALSE	2179	0	12	19	2014	12	20	2014	1	1418990400	1419076800	cold/virus	illness	TYLER JOHNSON	0	24	NA	NA	NA
"1066"	Dec 20, 2014	Missed 2 games (finger injury).	JOSH	GORGES	BUFFALO	SABRES	2	TRUE	finger injury	FALSE	3279	0	12	15	2014	12	20	2014	5	1418644800	1419076800	finger	arm/hand	JOSH GORGES	1	57	NA	NA	NA
"1067"	Dec 20, 2014	Missed 2 games (mumps).	DERICK	BRASSARD	PITTSBURGH	PENGUINS	2	TRUE	mumps	FALSE	2647	0	12	14	2014	12	20	2014	6	1418558400	1419076800	cold/virus	illness	DERICK BRASSARD	1	395	NA	NA	NA
"1068"	Dec 20, 2014	Missed 8 games (fractured foot).	CHRIS	KUNITZ	TAMPA BAY	LIGHTNING	8	TRUE	fractured foot	FALSE	2210	0	12	02	2014	12	20	2014	18	1417521600	1419076800	foot	foot	CHRIS KUNITZ	1	399	NA	NA	NA
"1069"	Dec 20, 2016	Missed 1 game (upper body injury).	CEDRIC	PAQUETTE	TAMPA BAY	LIGHTNING	1	TRUE	upper body injury	FALSE	2237	0	12	17	2016	12	20	2016	3	1481976000	1482235200	upper body	upper body	CEDRIC PAQUETTE	1	2	NA	NA	NA
"1070"	Dec 20, 2016	Missed 3 games (groin).	SEMYON	VARLAMOV	COLORADO	AVALANCHE	3	TRUE	groin	FALSE	83	0	12	13	2016	12	20	2016	7	1481630400	1482235200	groin	lower body	SEMYON VARLAMOV	1	3	NA	NA	NA
"1071"	Dec 20, 2016	Missed 8 games (lower body injury).	FREDRIK	CLAESSON	OTTAWA	SENATORS	8	TRUE	lower body injury	FALSE	3428	0	12	02	2016	12	20	2016	18	1480680000	1482235200	lower body	lower body	FREDRIK CLAESSON	0	NA	NA	NA	NA
"1072"	Dec 20, 2017	Missed 5 games (groin).	DAVID	BOOTH	DETROIT	REDWINGS	5	TRUE	groin	FALSE	3085	0	12	09	2017	12	20	2017	11	1512820800	1513771200	groin	lower body	DAVID BOOTH	1	NA	NA	NA	NA
"1073"	Dec 21, 2002	Missed 3 games (shoulder injury).	HENRIK	SEDIN	VANCOUVER	CANUCKS	3	TRUE	shoulder injury	FALSE	841	0	12	15	2002	12	21	2002	6	1039953600	1040472000	shoulder	upper body	HENRIK SEDIN	0	65	NA	NA	NA
